Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Total_Services,Revenue_Per_Month,Charge_To_Revenue_Ratio,Refund_Rate,Has_Refund,Has_Extra_Charges,High_Value_Customer,Service_Adoption_Rate,Churn_Prediction,Churn_Probability,Risk_Level,Predicted_Status,Top_Risk_Factors
52502-JAM,Female,81,Yes,Jammu & Kashmir,9,20,Deal 4,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.46,Churned,Competitor,Competitor made better offer,5,56.593333333333334,0.07486590553696634,0.0,0,0,0,0.5,1,0.9595745,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
58272-JHA,Female,49,No,Jharkhand,12,28,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.45,2435.15,0.0,40,1065.78,3540.93,Churned,Price,Long distance charges,3,122.10103448275862,0.022148941396357355,0.0,0,1,0,0.3,1,0.6594269,High,Will Churn,Month-to-Month Contract
48450-UTT,Male,66,Yes,Uttar Pradesh,6,11,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.3,273.75,0.0,0,77.31,351.06,Churned,Attitude,Attitude of support person,5,29.255,0.2508095211043572,0.0,0,0,0,0.5,1,0.9820911,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), High Monthly Charge"
48598-MAD,Female,71,Yes,Madhya Pradesh,12,1,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,Churned,Competitor,Competitor had better devices,5,2353.09,0.02023504518628988,0.0,0,0,0,0.5,1,0.774407,Critical,Will Churn,"Short Tenure (<6 months), No Premium Support, High Monthly Charge"
34258-JAM,Female,24,No,Jammu & Kashmir,7,5,,Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.2,528.35,0.0,0,94.1,622.45,Churned,Competitor,Competitor made better offer,4,103.74166666666667,0.08853957815382148,0.0,0,0,0,0.4,1,0.7120334,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months)"
66382-MAH,Male,48,Yes,Maharashtra,0,6,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,498.1,0.0,0,196.8,694.9,Churned,Competitor,Competitor had better devices,6,99.27142857142857,0.135723523494755,0.0,0,0,0,0.6,1,0.9380449,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
26222-RAJ,Female,79,Yes,Rajasthan,1,14,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,60.34,Churned,Competitor,Competitor had better devices,2,4.022666666666667,0.7352461688946853,0.0,0,0,0,0.2,1,0.9991341,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
74033-ASS,Female,45,Yes,Assam,15,20,,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.25,25.25,0.0,0,0.0,25.25,Joined,Others,Others,1,1.2023809523809523,0.9619047619047619,0.0,0,0,0,0.1,1,0.99448144,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
89750-HAR,Male,59,No,Haryana,10,3,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.35,33.2,0.0,0,64.06,97.26,Churned,Attitude,Attitude of support person,1,24.315,0.20710360268674943,0.0,0,0,0,0.1,1,0.97314733,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), Low Service Adoption"
14319-TAM,Male,69,Yes,Tamil Nadu,13,15,Deal 5,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.8,55.8,0.0,0,26.22,82.02,Churned,Dissatisfaction,Service dissatisfaction,4,5.12625,0.6721271982654782,0.0,0,0,0,0.4,1,0.99876827,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
62807-JHA,Male,76,Yes,Jharkhand,5,32,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.95,85.15,0.0,0,53.24,138.39,Churned,Other,Don't know,2,4.193636363636363,0.32247650477078704,0.0,0,0,0,0.2,1,0.99951124,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
96927-ASS,Female,45,Yes,Assam,0,28,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.15,317.25,0.0,0,147.64,464.89,Churned,Competitor,Competitor made better offer,4,16.030689655172413,0.16988988817102751,0.0,0,0,0,0.4,1,0.9180178,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
87663-WES,Male,44,No,West Bengal,7,15,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.25,20.25,0.0,0,23.16,43.41,Churned,Attitude,Attitude of support person,1,2.713125,0.45597838324701645,0.0,0,0,0,0.1,1,0.9988576,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
26139-KAR,Male,76,No,Karnataka,5,22,Deal 5,Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,49.95,107.1,0.0,0,75.94,183.04,Joined,Others,Others,3,7.958260869565217,0.27140838948054774,0.0,0,0,0,0.3,1,0.53516,High,Will Churn,No Premium Support
93875-UTT,Male,41,No,Uttar Pradesh,14,35,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.05,368.1,0.0,30,48.96,447.06,Churned,Competitor,Competitor offered more data,5,12.418333333333333,0.2009775476498683,0.0,0,1,0,0.5,1,0.97804844,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
25646-RAJ,Male,51,Yes,Rajasthan,2,2,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,469.8,0.0,0,37.92,507.72,Churned,Dissatisfaction,Service dissatisfaction,3,169.24,0.14723226922472088,0.0,0,0,0,0.3,1,0.94535494,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
32966-HAR,Female,23,No,Haryana,3,7,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.2,19.2,0.0,0,26.37,45.57,Joined,Others,Others,1,5.69625,0.412282585355379,0.0,0,0,0,0.1,1,0.99430954,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
94124-MAH,Female,21,No,Maharashtra,9,8,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,174.45,0.0,0,75.4,249.85,Joined,Others,Others,3,27.76111111111111,0.318716364361172,0.0,0,0,0,0.3,1,0.99772185,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
13823-TEL,Female,31,Yes,Telangana,1,28,Deal 5,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.5,46.4,0.0,0,0.0,46.4,Joined,Others,Others,1,1.5999999999999999,0.5168776371308017,0.0,0,0,0,0.1,1,0.9983979,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
18822-MAH,Female,40,Yes,Maharashtra,7,28,,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,99.15,465.05,0.0,0,46.15,511.2,Churned,Other,Moved,7,17.627586206896552,0.19357672784068722,0.0,0,0,0,0.7,1,0.9965745,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
57457-MAD,Female,46,No,Madhya Pradesh,14,34,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.0,38.0,0.0,0,68.76,106.76,Joined,Others,Others,1,3.0502857142857143,0.1855976243504083,0.0,0,0,0,0.1,1,0.84938365,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
89665-CHH,Male,56,No,Chhattisgarh,5,36,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.85,45.85,0.0,0,44.75,90.6,Churned,Attitude,Attitude of support person,2,2.4486486486486485,0.5005458515283844,0.0,0,0,0,0.2,1,0.9990583,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
32902-KAR,Female,74,No,Karnataka,12,22,Deal 3,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.65,2365.15,0.0,0,186.9,2552.05,Churned,Attitude,Attitude of support person,4,110.95869565217392,0.03119797888799671,0.0,0,0,0,0.4,1,0.90597576,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
95731-JAM,Female,76,No,Jammu & Kashmir,13,22,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.39,Churned,Competitor,Competitor made better offer,5,90.84304347826087,0.040829701634623204,0.0,0,0,0,0.5,1,0.88036454,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
71499-TAM,Female,40,Yes,Tamil Nadu,8,30,Deal 5,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.25,389.1,0.0,0,103.08,492.18,Churned,Attitude,Attitude of support person,4,15.876774193548387,0.11405572002108763,0.0,0,0,0,0.4,1,0.7386924,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
92231-AND,Female,29,No,Andhra Pradesh,6,34,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,108.45,7176.55,9.68,0,1478.32,8645.19,Churned,Competitor,Competitor offered higher download speeds,9,247.00542857142858,0.012543097017298948,0.0013486496088498164,1,0,1,0.9,1,0.8553352,Critical,Will Churn,"High Monthly Charge, Has Refunds"
62464-MAD,Female,46,No,Madhya Pradesh,6,8,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.5,20.5,0.0,0,34.57,55.07,Churned,Price,Long distance charges,1,6.118888888888889,0.3656144105582308,0.0,0,0,0,0.1,1,0.9982932,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
96967-CHH,Female,33,No,Chhattisgarh,5,8,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.35,89.35,0.0,0,5.36,94.71,Joined,Others,Others,5,10.523333333333333,0.9335492633998538,0.0,0,0,0,0.5,1,0.9987042,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
67206-MAH,Male,51,Yes,Maharashtra,9,15,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.35,74.35,0.0,0,4.8,79.15,Churned,Other,Deceased,3,4.946875,0.9276356830941982,0.0,0,0,0,0.3,1,0.9996056,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
53689-AND,Male,32,Yes,Andhra Pradesh,2,6,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.1,679.3,0.0,0,291.12,970.42,Churned,Competitor,Competitor had better devices,3,138.63142857142856,0.08245660991126393,0.0,0,0,0,0.3,1,0.92117465,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
87960-MAD,Female,56,No,Madhya Pradesh,2,32,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.75,706.6,0.0,0,148.32,854.92,Churned,Competitor,Competitor made better offer,3,25.906666666666666,0.08733292831105711,0.0,0,0,0,0.3,1,0.93389136,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
33248-TAM,Male,68,Yes,Tamil Nadu,14,2,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1471.75,0.0,0,318.82,1790.57,Churned,Dissatisfaction,Network reliability,4,596.8566666666667,0.04456984655916319,0.0,0,0,0,0.4,1,0.91889006,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
41725-RAJ,Female,58,Yes,Rajasthan,3,29,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,587.1,0.0,0,312.62,899.72,Churned,Attitude,Attitude of support person,4,29.990666666666666,0.09575672795097255,0.0,0,0,0,0.4,1,0.80189526,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
58161-TAM,Male,58,No,Tamil Nadu,1,26,Deal 2,Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.3,4113.1,0.0,0,902.4,5015.5,Churned,Competitor,Competitor had better devices,7,185.75925925925927,0.020193361905711152,0.0,0,0,1,0.7,1,0.875727,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
19233-AND,Female,28,No,Andhra Pradesh,14,36,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.65,251.75,0.0,0,129.81,381.56,Churned,Competitor,Competitor offered more data,4,10.312432432432432,0.208202634880803,0.0,0,0,0,0.4,1,0.97786933,Critical,Will Churn,Month-to-Month Contract
71210-WES,Female,58,No,West Bengal,15,28,,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,19.85,0.0,0,29.1,48.95,Joined,Others,Others,1,1.6879310344827587,0.3973973973973974,0.0,0,0,0,0.1,1,0.99891937,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
57622-TAM,Female,26,Yes,Tamil Nadu,10,34,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,521.35,0.0,0,62.65,584.0,Stayed,Others,Others,2,16.685714285714287,0.11888888888888888,0.0,0,0,0,0.2,1,0.56773293,High,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
89942-UTT,Female,28,No,Uttar Pradesh,1,26,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1189.4,0.0,0,413.28,1602.68,Stayed,Others,Others,3,59.35851851851852,0.04701686121919585,0.0,0,0,0,0.3,1,0.6332387,High,Will Churn,"Month-to-Month Contract, No Premium Support"
89519-BIH,Male,23,Yes,Bihar,2,2,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.9,5029.2,0.0,0,1655.72,6684.92,Churned,Attitude,Attitude of service provider,7,2228.306666666667,0.014044439658266926,0.0,0,0,1,0.7,1,0.7073511,Critical,Will Churn,"Month-to-Month Contract, Short Tenure (<6 months), No Premium Support"
52031-TAM,Female,69,No,Tamil Nadu,12,14,,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,1120.95,0.0,0,419.04,1539.99,Churned,Price,Price too high,7,102.666,0.06417952095730667,0.0,0,0,0,0.7,1,0.9806678,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
97343-JHA,Male,65,No,Jharkhand,11,16,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.75,50.75,0.0,0,43.03,93.78,Churned,Competitor,Competitor had better devices,3,5.516470588235294,0.5354505169867061,0.0,0,0,0,0.3,1,0.9987348,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
78483-JAM,Male,67,No,Jammu & Kashmir,8,7,Deal 1,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.8,5293.95,0.0,90,1984.24,7368.19,Churned,Competitor,Competitor made better offer,7,921.02375,0.01028606943232567,0.0,0,1,1,0.7,1,0.79692173,Critical,Will Churn,Low Tenure (<1 year)
65482-GUJ,Female,65,No,Gujarat,10,32,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,1660.0,0.0,0,534.28,2194.28,Churned,Price,Extra data charges,5,66.49333333333334,0.041270361867278886,0.0,0,0,0,0.5,1,0.8339628,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
46886-UTT,Female,65,No,Uttar Pradesh,0,22,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,142.35,0.0,0,25.04,167.39,Churned,Competitor,Competitor had better devices,2,7.277826086956521,0.4195617316942812,0.0,0,0,0,0.2,1,0.9980762,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
38354-ASS,Female,31,Yes,Assam,2,26,Deal 5,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.35,54.35,0.0,0,25.39,79.74,Churned,Attitude,Attitude of service provider,4,2.953333333333333,0.6731483775080506,0.0,0,0,0,0.4,1,0.998863,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
64120-MAH,Male,52,Yes,Maharashtra,6,12,,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,55.0,55.0,0.0,0,32.74,87.74,Churned,Price,Long distance charges,3,6.749230769230769,0.6197881451431148,0.0,0,0,0,0.3,1,0.99931705,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
35656-AND,Male,44,Yes,Andhra Pradesh,7,27,,Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,79.7,5293.4,0.0,0,2865.59,8158.99,Churned,Price,Price too high,8,291.3925,0.009767168832314746,0.0,0,0,1,0.8,1,0.7711234,Critical,Will Churn,No Premium Support
88802-RAJ,Male,30,No,Rajasthan,12,6,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.6,1395.05,0.0,0,273.24,1668.29,Stayed,Others,Others,3,238.32714285714286,0.04528871556170587,0.0,0,0,0,0.3,1,0.6558509,High,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
53781-AND,Female,27,No,Andhra Pradesh,8,12,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.5,4527.45,0.0,0,883.96,5411.41,Churned,Competitor,Competitor made better offer,10,416.2623076923077,0.021155086181571612,0.0,0,0,1,1.0,1,0.8776716,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
47178-KAR,Female,26,Yes,Karnataka,2,9,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.4,44.4,0.0,0,7.14,51.54,Churned,Attitude,Attitude of service provider,3,5.154,0.8450704225352113,0.0,0,0,0,0.3,1,0.9993364,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
53764-WES,Male,36,No,West Bengal,10,23,,No,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.9,24.9,0.0,0,0.0,24.9,Joined,Others,Others,1,1.0374999999999999,0.9613899613899614,0.0,0,0,0,0.1,1,0.99795437,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
18521-RAJ,Male,76,Yes,Rajasthan,13,15,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,503.6,0.0,0,176.46,680.06,Churned,Attitude,Attitude of service provider,4,42.50375,0.1250256952397733,0.0,0,0,0,0.4,1,0.89743906,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
18238-JAM,Female,69,Yes,Jammu & Kashmir,1,14,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.9,1259.0,0.0,0,190.96,1449.96,Churned,Competitor,Competitor made better offer,6,96.664,0.0626481777581739,0.0,0,0,0,0.6,1,0.9765118,Critical,Will Churn,"Month-to-Month Contract, No Premium Support, High Monthly Charge"
39128-PUN,Male,36,No,Punjab,15,22,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.75,44.75,0.0,10,18.57,73.32,Joined,Others,Others,1,3.1878260869565214,0.6021259418729817,0.0,0,1,0,0.1,1,0.9986706,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
58625-JAM,Female,70,Yes,Jammu & Kashmir,14,17,Deal 4,Yes,No,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,1511.2,0.0,0,150.88,1662.08,Churned,Competitor,Competitor had better devices,6,92.33777777777777,0.05679221685066263,0.0,0,0,0,0.6,1,0.9233364,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
79233-TAM,Male,39,Yes,Tamil Nadu,3,27,Deal 5,Yes,No,No,,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.55,51.15,0.0,0,112.83,163.98,Churned,Attitude,Attitude of support person,1,5.856428571428571,0.1245605527942781,0.0,0,0,0,0.1,1,0.9036787,Critical,Will Churn,"Month-to-Month Contract, Low Service Adoption, No Premium Support"
55661-RAJ,Male,48,No,Rajasthan,7,12,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.05,2470.1,0.0,0,374.44,2844.54,Churned,Competitor,Competitor had better devices,8,218.81076923076924,0.03656599450367944,0.0,0,0,0,0.8,1,0.8911986,Critical,Will Churn,"Month-to-Month Contract, High Monthly Charge"
65405-MAH,Female,65,Yes,Maharashtra,7,18,,Yes,No,No,,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.25,71.2,0.0,0,4.41,75.61,Joined,Others,Others,1,3.9794736842105265,0.26432580603054434,0.0,0,0,0,0.1,1,0.52449584,High,Will Churn,"Low Service Adoption, No Premium Support"
11920-HAR,Female,61,Yes,Haryana,10,24,Deal 5,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,63.6,155.65,0.0,0,10.92,166.57,Churned,Competitor,Competitor offered higher download speeds,5,6.6628,0.3795428776033897,0.0,0,0,0,0.5,1,0.9928189,Critical,Will Churn,Month-to-Month Contract
94227-PUN,Female,50,No,Punjab,10,18,,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,74.3,1863.8,0.0,0,34.25,1898.05,Churned,Competitor,Competitor offered more data,7,99.89736842105263,0.039124825570680075,0.0,0,0,0,0.7,1,0.5562808,High,Will Churn,General Risk
95043-AND,Female,70,Yes,Andhra Pradesh,0,22,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.05,2135.5,0.0,10,89.91,2235.41,Churned,Competitor,Competitor had better devices,3,97.19173913043478,0.03489968297405217,0.0,0,1,0,0.3,1,0.81752807,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
75734-HAR,Male,29,Yes,Haryana,4,21,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.5,74.5,0.0,0,13.61,88.11,Churned,Competitor,Competitor had better devices,3,4.005,0.8360453372236561,0.0,0,0,0,0.3,1,0.99932563,Critical,Will Churn,"Month-to-Month Contract, No Premium Support"
83718-HAR,Female,24,No,Haryana,11,10,Deal 4,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,2200.25,0.0,0,808.92,3009.17,Churned,Attitude,Attitude of support person,8,273.5609090909091,0.03468242657391443,0.0,0,0,0,0.8,1,0.89200056,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
94775-HAR,Female,65,Yes,Haryana,12,10,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,196.75,0.0,0,50.38,247.13,Churned,Price,Lack of affordable download/upload speed,5,22.466363636363635,0.378229154072462,0.0,0,0,0,0.5,1,0.9993906,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
67482-JAM,Male,39,No,Jammu & Kashmir,13,27,Deal 5,No,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,36.85,108.7,0.0,0,0.0,108.7,Churned,Competitor,Competitor made better offer,3,3.882142857142857,0.33591613491340017,0.0,0,0,0,0.3,1,0.9993374,Critical,Will Churn,Month-to-Month Contract
45199-ASS,Male,44,No,Assam,2,11,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.65,74.9,0.0,10,49.8,134.7,Churned,Competitor,Competitor made better offer,1,11.225,0.3290346352247605,0.0,0,1,0,0.1,1,0.9994716,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), Low Service Adoption"
58354-JAM,Male,76,Yes,Jammu & Kashmir,10,6,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.0,4680.05,0.0,0,246.56,4926.61,Churned,Competitor,Competitor made better offer,6,703.8014285714286,0.020496751975095432,0.0,0,0,1,0.6,1,0.94339406,Critical,Will Churn,"Month-to-Month Contract, Low Tenure (<1 year), No Premium Support"
